0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
443,50432,6,9,0,0.018123120069503784,0.018123120069503784,0.022153851496828497,0.022153851496828497,0.0,0.0,0.05348992347717285,0.05348992347717285,0,0,716.4444444444445,0,1059.9104900479003,0,66,0,2866,0,6448,0,0,0,0,0,0,0,0
443,51649,17,37,0,0.639660550488366,0.639660550488366,1.8547707616065197,1.8547707616065197,0.0,0.0,8.502784967422485,8.502784967422485,0,0,489.56756756756755,0,483.09450368295217,0,66,0,1294,0,18114,0,0,0,0,0,0,0,0
443,50444,6,27,0,8.823418534719027,8.823418534719027,20.682178817528314,20.682178817528314,0.0,0.0,58.80650496482849,58.80650496482849,0,0,317.81481481481484,0,678.9715554526969,0,66,0,2866,0,8581,0,0,0,0,0,0,0,0
59368,443,6,46,0,5.28909904162089,5.28909904162089,15.908367894259339,15.908367894259339,7.796287536621094e-05,7.796287536621094e-05,58.8206090927124,58.8206090927124,0,0,186.45652173913044,0,304.73856981965343,0,66,0,1975,0,8577,0,0,0,0,0,0,0,0
59374,443,6,13,0,0.010899583498636881,0.010899583498636881,0.01043286906176423,0.01043286906176423,7.295608520507812e-05,7.295608520507812e-05,0.029165983200073242,0.029165983200073242,0,0,226.76923076923077,0,505.7498855615907,0,54,0,1975,0,2948,0,0,0,0,0,0,0,0
443,59368,6,41,0,5.949639594554901,5.949639594554901,16.77054908209742,16.77054908209742,0.0,0.0,58.82246494293213,58.82246494293213,0,0,254.5121951219512,0,605.1151118851411,0,66,0,2866,0,10435,0,0,0,0,0,0,0,0
443,59374,6,9,0,0.013219982385635376,0.013219982385635376,0.015508088476291749,0.015508088476291749,0.0,0.0,0.041940927505493164,0.041940927505493164,0,0,785.2222222222222,0,914.5451544380807,0,66,0,2866,0,7067,0,0,0,0,0,0,0,0
58208,443,17,9,0,0.27119362354278564,0.27119362354278564,0.41053797752510285,0.41053797752510285,0.0001201629638671875,0.0001201629638671875,1.2114369869232178,1.2114369869232178,0,0,1294.0,0,0.0,0,1294,0,1294,0,11646,0,0,0,0,0,0,0,0
36126,443,6,25,0,7.736211786667506,7.736211786667506,18.621872432969663,18.621872432969663,4.887580871582031e-05,4.887580871582031e-05,58.07482409477234,58.07482409477234,0,0,210.28,0,485.74071437341956,0,66,0,2546,0,5257,0,0,0,0,0,0,0,0
36136,443,6,14,0,0.013557158983670749,0.013557158983670749,0.01479351043104957,0.01479351043104957,8.893013000488281e-05,8.893013000488281e-05,0.039177894592285156,0.039177894592285156,0,0,262.92857142857144,0,633.9085630645247,0,66,0,2546,0,3681,0,0,0,0,0,0,0,0
443,36136,6,10,0,0.01673534181382921,0.01673534181382921,0.018703967476733103,0.018703967476733103,0.0,0.0,0.04552102088928223,0.04552102088928223,0,0,264.3,0,553.542419332069,0,66,0,1924,0,2643,0,0,0,0,0,0,0,0
443,36126,6,28,0,6.875659819002505,6.875659819002505,17.737546482874567,17.737546482874567,0.0,0.0,58.10630798339844,58.10630798339844,0,0,165.14285714285714,0,345.6674407459237,0,66,0,1924,0,4624,0,0,0,0,0,0,0,0
40474,53,17,2,0,0.0001480579376220703,0.0001480579376220703,0.0,0.0,0.0001480579376220703,0.0001480579376220703,0.0001480579376220703,0.0001480579376220703,0,0,83.0,0,0.0,0,83,0,83,0,166,0,0,0,0,0,0,0,0
53,40474,17,2,0,0.004190921783447266,0.004190921783447266,0.0,0.0,0.004190921783447266,0.004190921783447266,0.004190921783447266,0.004190921783447266,0,0,251.5,0,46.5,0,205,0,298,0,503,0,0,0,0,0,0,0,0
37645,53,17,2,0,0.00041294097900390625,0.00041294097900390625,0.0,0.0,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0.00041294097900390625,0,0,89.0,0,0.0,0,89,0,89,0,178,0,0,0,0,0,0,0,0
53,37645,17,2,0,0.008728981018066406,0.008728981018066406,0.0,0.0,0.008728981018066406,0.008728981018066406,0.008728981018066406,0.008728981018066406,0,0,135.5,0,46.5,0,89,0,182,0,271,0,0,0,0,0,0,0,0
52464,443,6,44,0,7.470917673998101,7.470917673998101,18.367592193923134,18.367592193923134,7.581710815429688e-05,7.581710815429688e-05,58.565816164016724,58.565816164016724,0,0,287.0681818181818,0,353.1554124620486,0,66,0,1974,0,12631,0,0,0,0,0,0,0,0
52472,443,6,17,0,0.02634599804878235,0.02634599804878235,0.05635740317120102,0.05635740317120102,0.00012302398681640625,0.00012302398681640625,0.23796391487121582,0.23796391487121582,0,0,356.1764705882353,0,608.9740876641359,0,54,0,1974,0,6055,0,0,0,0,0,0,0,0
443,52472,6,13,0,0.0320135752360026,0.0320135752360026,0.07635648842221009,0.07635648842221009,0.0,0.0,0.28121399879455566,0.28121399879455566,0,0,542.3846153846154,0,848.4206629389547,0,66,0,2922,0,7051,0,0,0,0,0,0,0,0
443,52464,6,48,0,6.83428721225008,6.83428721225008,17.71441576192626,17.71441576192626,0.0,0.0,58.64263987541199,58.64263987541199,0,0,276.2708333333333,0,501.1754823904552,0,66,0,2922,0,13261,0,0,0,0,0,0,0,0
57736,53,17,2,0,0.00017404556274414062,0.00017404556274414062,0.0,0.0,0.00017404556274414062,0.00017404556274414062,0.00017404556274414062,0.00017404556274414062,0,0,77.0,0,0.0,0,77,0,77,0,154,0,0,0,0,0,0,0,0
53,57736,17,2,0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0,0,116.0,0,6.0,0,110,0,122,0,232,0,0,0,0,0,0,0,0
35742,443,6,2,0,0.02638411521911621,0.02638411521911621,0.0,0.0,0.02638411521911621,0.02638411521911621,0.02638411521911621,0.02638411521911621,0,0,64.0,0,10.0,0,54,0,74,0,128,0,0,0,0,0,0,0,0
37654,443,17,5,0,0.04006153345108032,0.04006153345108032,0.04894816801769765,0.04894816801769765,0.00021409988403320312,0.00021409988403320312,0.12020111083984375,0.12020111083984375,0,0,1051.8,0,484.40000000000003,0,83,0,1294,0,5259,0,0,0,0,0,0,0,0
35758,443,6,17,0,10.6570493131876,10.6570493131876,22.161535738321458,22.161535738321458,0.00013589859008789062,0.00013589859008789062,58.24619483947754,58.24619483947754,0,0,197.64705882352942,0,443.36294270263244,0,66,0,1968,0,3360,0,0,0,0,0,0,0,0
443,35758,6,14,0,13.114380084551298,13.114380084551298,23.939165988551053,23.939165988551053,0.0,0.0,58.243305921554565,58.243305921554565,0,0,492.0,0,737.4940193462104,0,66,0,2485,0,6888,0,0,0,0,0,0,0,0
35760,443,6,11,0,0.013745498657226563,0.013745498657226563,0.010068152357134864,0.010068152357134864,0.00012803077697753906,0.00012803077697753906,0.028537988662719727,0.028537988662719727,0,0,255.36363636363637,0,542.72582609827,0,54,0,1968,0,2809,0,0,0,0,0,0,0,0
443,35760,6,7,0,0.01875348885854085,0.01875348885854085,0.017075025625586958,0.017075025625586958,9.5367431640625e-07,9.5367431640625e-07,0.04127812385559082,0.04127812385559082,0,0,907.0,0,1141.806713690444,0,66,0,2866,0,6349,0,0,0,0,0,0,0,0
35776,443,6,36,0,4.869021654129028,4.869021654129028,15.878055530527641,15.878055530527641,8.392333984375e-05,8.392333984375e-05,58.17332315444946,58.17332315444946,0,0,104.33333333333333,0,121.08330465702804,0,66,0,735,0,3756,0,0,0,0,0,0,0,0
443,35776,6,39,0,4.483977104488172,4.483977104488172,15.299499892860204,15.299499892860204,0.0,0.0,58.19972109794617,58.19972109794617,0,0,1646.5897435897436,0,1184.1957504059121,0,66,0,2866,0,64217,0,0,0,0,0,0,0,0
35786,443,6,22,0,0.012853100186302549,0.012853100186302549,0.01555176564270537,0.01555176564270537,0.00013899803161621094,0.00013899803161621094,0.04599404335021973,0.04599404335021973,0,0,149.72727272727272,0,266.1756395209377,0,66,0,1306,0,3294,0,0,0,0,0,0,0,0
443,35786,6,36,0,0.006987687519618443,0.006987687519618443,0.01689953952146239,0.01689953952146239,0.0,0.0,0.08902311325073242,0.08902311325073242,0,0,1667.3333333333333,0,1079.0097569325105,0,66,0,2866,0,60024,0,0,0,0,0,0,0,0
49091,53,17,2,0,0.00011610984802246094,0.00011610984802246094,0.0,0.0,0.00011610984802246094,0.00011610984802246094,0.00011610984802246094,0.00011610984802246094,0,0,87.0,0,0.0,0,87,0,87,0,174,0,0,0,0,0,0,0,0
53,49091,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,136.0,0,6.0,0,130,0,142,0,272,0,0,0,0,0,0,0,0
46952,443,6,13,0,0.024231910705566406,0.024231910705566406,0.027461482100616736,0.027461482100616736,0.0001728534698486328,0.0001728534698486328,0.09985017776489258,0.09985017776489258,0,0,226.07692307692307,0,506.8509812161395,0,54,0,1978,0,2939,0,0,0,0,0,0,0,0
46966,443,6,102,0,2.9489338114710137,2.9489338114710137,9.808453507140682,9.808453507140682,8.702278137207031e-05,8.702278137207031e-05,54.198720932006836,54.198720932006836,0,0,223.94117647058823,0,260.9726461336292,0,66,0,1978,0,22842,0,0,0,0,0,0,0,0
46970,443,6,11,0,0.028355097770690917,0.028355097770690917,0.020087201416660618,0.020087201416660618,0.00015592575073242188,0.00015592575073242188,0.0777289867401123,0.0777289867401123,0,0,257.3636363636364,0,545.2009258858398,0,54,0,1978,0,2831,0,0,0,0,0,0,0,0
46972,443,6,12,0,0.024456370960582386,0.024456370960582386,0.02004578633426417,0.02004578633426417,0.0001518726348876953,0.0001518726348876953,0.07087302207946777,0.07087302207946777,0,0,240.41666666666666,0,525.0075330147389,0,54,0,1978,0,2885,0,0,0,0,0,0,0,0
443,46952,6,8,0,0.03782071386064802,0.03782071386064802,0.04434836053290542,0.04434836053290542,9.5367431640625e-07,9.5367431640625e-07,0.12610387802124023,0.12610387802124023,0,0,833.375,0,1153.7598252561058,0,66,0,2866,0,6667,0,0,0,0,0,0,0,0
443,46972,6,7,0,0.04059267044067383,0.04059267044067383,0.03830434167858283,0.03830434167858283,9.5367431640625e-07,9.5367431640625e-07,0.09753799438476562,0.09753799438476562,0,0,943.0,0,1193.8117822456652,0,66,0,2866,0,6601,0,0,0,0,0,0,0,0
443,46970,6,7,0,0.04298265775044759,0.04298265775044759,0.037539376448685456,0.037539376448685456,9.5367431640625e-07,9.5367431640625e-07,0.10390305519104004,0.10390305519104004,0,0,943.0,0,1193.8117822456652,0,66,0,2866,0,6601,0,0,0,0,0,0,0,0
443,46966,6,163,0,1.838533486848996,1.838533486848996,7.880387901909431,7.880387901909431,0.0,0.0,54.270922899246216,54.270922899246216,0,0,512.0613496932515,0,582.1630144360937,0,66,0,2866,0,83466,0,0,0,0,0,0,0,0
35792,443,6,12,0,0.017663175409490414,0.017663175409490414,0.01408846419069897,0.01408846419069897,0.0001399517059326172,0.0001399517059326172,0.04467415809631348,0.04467415809631348,0,0,241.58333333333334,0,521.5575165363409,0,66,0,1968,0,2899,0,0,0,0,0,0,0,0
443,35792,6,7,0,0.028055667877197266,0.028055667877197266,0.028500128496508903,0.028500128496508903,9.5367431640625e-07,9.5367431640625e-07,0.07166695594787598,0.07166695594787598,0,0,907.1428571428571,0,1142.0043067934087,0,66,0,2866,0,6350,0,0,0,0,0,0,0,0
42389,53,17,2,0,0.0009829998016357422,0.0009829998016357422,0.0,0.0,0.0009829998016357422,0.0009829998016357422,0.0009829998016357422,0.0009829998016357422,0,0,76.0,0,0.0,0,76,0,76,0,152,0,0,0,0,0,0,0,0
53,42389,17,2,0,1.1920928955078125e-06,1.1920928955078125e-06,0.0,0.0,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0,0,114.0,0,6.0,0,108,0,120,0,228,0,0,0,0,0,0,0,0
37884,443,6,2,0,0.025176048278808594,0.025176048278808594,0.0,0.0,0.025176048278808594,0.025176048278808594,0.025176048278808594,0.025176048278808594,0,0,64.0,0,10.0,0,54,0,74,0,128,0,0,0,0,0,0,0,0
37900,443,6,110,0,2.730280797415917,2.730280797415917,9.471004315162688,9.471004315162688,8.416175842285156e-05,8.416175842285156e-05,54.269794940948486,54.269794940948486,0,0,262.43636363636364,0,328.8463174430691,0,66,0,1967,0,28868,0,0,0,0,0,0,0,0
37908,443,6,14,0,0.02027469414931077,0.02027469414931077,0.01781031698392702,0.01781031698392702,9.298324584960938e-05,9.298324584960938e-05,0.055650949478149414,0.055650949478149414,0,0,218.14285714285714,0,486.01364724267006,0,66,0,1967,0,3054,0,0,0,0,0,0,0,0
443,37900,6,162,0,1.848454105187647,1.848454105187647,7.900580929208958,7.900580929208958,0.0,0.0,54.267443895339966,54.267443895339966,0,0,139.62962962962962,0,291.09785569670703,0,66,0,2866,0,22620,0,0,0,0,0,0,0,0
443,37908,6,12,0,0.02170562744140625,0.02170562744140625,0.025631187317178356,0.025631187317178356,0.0,0.0,0.07401204109191895,0.07401204109191895,0,0,557.9166666666666,0,778.500744843717,0,66,0,2490,0,6695,0,0,0,0,0,0,0,0
37920,443,6,4,0,0.026225964228312176,0.026225964228312176,0.000598340209184822,0.000598340209184822,0.025547027587890625,0.025547027587890625,0.027002811431884766,0.027002811431884766,0,0,68.0,0,3.4641016151377544,0,66,0,74,0,272,0,0,0,0,0,0,0,0
443,37920,6,3,0,0.025837421417236328,0.025837421417236328,0.007345438003540039,0.007345438003540039,0.01849198341369629,0.01849198341369629,0.03318285942077637,0.03318285942077637,0,0,68.66666666666667,0,3.7712361663282534,0,66,0,74,0,206,0,0,0,0,0,0,0,0
37844,53,17,2,0,0.0005009174346923828,0.0005009174346923828,0.0,0.0,0.0005009174346923828,0.0005009174346923828,0.0005009174346923828,0.0005009174346923828,0,0,75.0,0,0.0,0,75,0,75,0,150,0,0,0,0,0,0,0,0
53,37844,17,2,0,0.28566908836364746,0.28566908836364746,0.0,0.0,0.28566908836364746,0.28566908836364746,0.28566908836364746,0.28566908836364746,0,0,334.0,0,72.0,0,262,0,406,0,668,0,0,0,0,0,0,0,0
45706,53,17,2,0,0.00010609626770019531,0.00010609626770019531,0.0,0.0,0.00010609626770019531,0.00010609626770019531,0.00010609626770019531,0.00010609626770019531,0,0,82.0,0,0.0,0,82,0,82,0,164,0,0,0,0,0,0,0,0
53,45706,17,2,0,0.0251009464263916,0.0251009464263916,0.0,0.0,0.0251009464263916,0.0251009464263916,0.0251009464263916,0.0251009464263916,0,0,126.0,0,6.0,0,120,0,132,0,252,0,0,0,0,0,0,0,0
45908,443,17,8,0,0.02924844196864537,0.02924844196864537,0.02593014349942353,0.02593014349942353,0.0002429485321044922,0.0002429485321044922,0.08217382431030273,0.08217382431030273,0,0,556.625,0,571.8465566697066,0,73,0,1294,0,4453,0,0,0,0,0,0,0,0
48342,443,17,18,0,0.04600764723385081,0.04600764723385081,0.07739570621093178,0.07739570621093178,0.00012087821960449219,0.00012087821960449219,0.33045291900634766,0.33045291900634766,0,0,591.6666666666666,0,562.4308352539399,0,83,0,1294,0,10650,0,0,0,0,0,0,0,0
51478,443,6,19,0,9.47696022192637,9.47696022192637,21.149076487401988,21.149076487401988,0.00012683868408203125,0.00012683868408203125,58.2997100353241,58.2997100353241,0,0,183.68421052631578,0,420.87515996671544,0,66,0,1966,0,3490,0,0,0,0,0,0,0,0
443,45908,17,22,0,1.096620241800944,1.096620241800944,2.3238182532188323,2.3238182532188323,0.0,0.0,7.834558963775635,7.834558963775635,0,0,938.0,0,402.9943604387716,0,68,0,1294,0,20636,0,0,0,0,0,0,0,0
443,51478,6,14,0,13.11874193411607,13.11874193411607,23.92968453215047,23.92968453215047,0.0,0.0,58.29621195793152,58.29621195793152,0,0,577.2142857142857,0,966.0024533074015,0,66,0,2866,0,8081,0,0,0,0,0,0,0,0
443,48342,17,22,0,0.0690902868906657,0.0690902868906657,0.16753559481238287,0.16753559481238287,0.0,0.0,0.7492589950561523,0.7492589950561523,0,0,805.0,0,479.4153636556623,0,84,0,1294,0,17710,0,0,0,0,0,0,0,0
51484,443,6,312,0,0.16970103499973702,0.16970103499973702,1.677460818409031,1.677460818409031,2.1457672119140625e-06,2.1457672119140625e-06,28.99507999420166,28.99507999420166,0,0,278.15064102564105,0,546.8790470029649,0,66,0,2866,0,86783,0,0,0,0,0,0,0,0
443,51484,6,450,0,0.11744469895394714,0.11744469895394714,1.397842172548115,1.397842172548115,0.0,0.0,28.994457960128784,28.994457960128784,0,0,2451.168888888889,0,2592.217016448552,0,66,0,14066,0,1103026,0,0,0,0,0,0,0,0
60934,53,17,2,0,6.389617919921875e-05,6.389617919921875e-05,0.0,0.0,6.389617919921875e-05,6.389617919921875e-05,6.389617919921875e-05,6.389617919921875e-05,0,0,77.0,0,0.0,0,77,0,77,0,154,0,0,0,0,0,0,0,0
53,60934,17,2,0,0.0007851123809814453,0.0007851123809814453,0.0,0.0,0.0007851123809814453,0.0007851123809814453,0.0007851123809814453,0.0007851123809814453,0,0,116.0,0,6.0,0,110,0,122,0,232,0,0,0,0,0,0,0,0
38948,443,6,4,0,0.018705050150553387,0.018705050150553387,0.010801088970269643,0.010801088970269643,0.0035479068756103516,0.0035479068756103516,0.027924060821533203,0.027924060821533203,0,0,68.0,0,3.4641016151377544,0,66,0,74,0,272,0,0,0,0,0,0,0,0
38954,443,6,2,0,0.025076866149902344,0.025076866149902344,0.0,0.0,0.025076866149902344,0.025076866149902344,0.025076866149902344,0.025076866149902344,0,0,64.0,0,10.0,0,54,0,74,0,128,0,0,0,0,0,0,0,0
443,38948,6,3,0,0.015738964080810547,0.015738964080810547,0.007172107696533203,0.007172107696533203,0.008566856384277344,0.008566856384277344,0.02291107177734375,0.02291107177734375,0,0,68.66666666666667,0,3.7712361663282534,0,66,0,74,0,206,0,0,0,0,0,0,0,0
38966,443,6,11,0,0.018001389503479005,0.018001389503479005,0.012912768039702552,0.012912768039702552,0.00023889541625976562,0.00023889541625976562,0.03474712371826172,0.03474712371826172,0,0,257.54545454545456,0,541.935481506519,0,66,0,1968,0,2833,0,0,0,0,0,0,0,0
38974,443,6,43,0,4.07552570956094,4.07552570956094,14.675665521186778,14.675665521186778,0.00011110305786132812,0.00011110305786132812,58.91387987136841,58.91387987136841,0,0,129.4418604651163,0,288.97978543011675,0,66,0,1968,0,5566,0,0,0,0,0,0,0,0
38978,443,6,12,0,0.02006563273343173,0.02006563273343173,0.016906321121309076,0.016906321121309076,0.00015115737915039062,0.00015115737915039062,0.058487892150878906,0.058487892150878906,0,0,283.4166666666667,0,525.9107114224703,0,66,0,1968,0,3401,0,0,0,0,0,0,0,0
443,38974,6,65,0,2.6741435937583447,2.6741435937583447,12.05237246326072,12.05237246326072,0.0,0.0,58.915135860443115,58.915135860443115,0,0,1896.9538461538461,0,966.8863974439448,0,66,0,2866,0,123302,0,0,0,0,0,0,0,0
443,38978,6,7,0,0.03234251340230306,0.03234251340230306,0.03409229689551496,0.03409229689551496,9.5367431640625e-07,9.5367431640625e-07,0.09712600708007812,0.09712600708007812,0,0,907.0,0,1141.806713690444,0,66,0,2866,0,6349,0,0,0,0,0,0,0,0
443,38966,6,7,0,0.025480349858601887,0.025480349858601887,0.024801288828151618,0.024801288828151618,9.5367431640625e-07,9.5367431640625e-07,0.06233406066894531,0.06233406066894531,0,0,907.0,0,1141.806713690444,0,66,0,2866,0,6349,0,0,0,0,0,0,0,0
45632,53,17,2,0,0.00016188621520996094,0.00016188621520996094,0.0,0.0,0.00016188621520996094,0.00016188621520996094,0.00016188621520996094,0.00016188621520996094,0,0,77.0,0,0.0,0,77,0,77,0,154,0,0,0,0,0,0,0,0
53,45632,17,2,0,1.1920928955078125e-06,1.1920928955078125e-06,0.0,0.0,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,1.1920928955078125e-06,0,0,116.0,0,6.0,0,110,0,122,0,232,0,0,0,0,0,0,0,0
38992,443,6,18,0,10.052266120910645,10.052266120910645,21.697240589721726,21.697240589721726,0.00011491775512695312,0.00011491775512695312,58.7273850440979,58.7273850440979,0,0,268.1111111111111,0,519.6712517318455,0,66,0,1968,0,4826,0,0,0,0,0,0,0,0
443,38992,6,15,0,12.204373938696724,12.204373938696724,23.369891115491317,23.369891115491317,0.0,0.0,58.72253894805908,58.72253894805908,0,0,463.6666666666667,0,768.2007260837207,0,66,0,2866,0,6955,0,0,0,0,0,0,0,0
38996,443,6,4,0,0.01979668935139974,0.01979668935139974,0.011069527205236934,0.011069527205236934,0.004250049591064453,0.004250049591064453,0.029160022735595703,0.029160022735595703,0,0,68.0,0,3.4641016151377544,0,66,0,74,0,272,0,0,0,0,0,0,0,0
39012,443,6,4,0,0.018437306086222332,0.018437306086222332,0.01009994959823492,0.01009994959823492,0.0041539669036865234,0.0041539669036865234,0.0256350040435791,0.0256350040435791,0,0,68.0,0,3.4641016151377544,0,66,0,74,0,272,0,0,0,0,0,0,0,0
443,38996,6,3,0,0.016666531562805176,0.016666531562805176,0.005504488945007324,0.005504488945007324,0.011162042617797852,0.011162042617797852,0.0221710205078125,0.0221710205078125,0,0,68.66666666666667,0,3.7712361663282534,0,66,0,74,0,206,0,0,0,0,0,0,0,0
443,39012,6,3,0,0.014896035194396973,0.014896035194396973,0.0044869184494018555,0.0044869184494018555,0.010409116744995117,0.010409116744995117,0.019382953643798828,0.019382953643798828,0,0,68.66666666666667,0,3.7712361663282534,0,66,0,74,0,206,0,0,0,0,0,0,0,0
0,0,1,2,0,84.84576106071472,84.84576106071472,0.0,0.0,84.84576106071472,84.84576106071472,84.84576106071472,84.84576106071472,0,0,590.0,0,0.0,0,590,0,590,0,1180,0,0,0,0,0,0,0,0
40377,53,17,2,0,0.0006320476531982422,0.0006320476531982422,0.0,0.0,0.0006320476531982422,0.0006320476531982422,0.0006320476531982422,0.0006320476531982422,0,0,87.0,0,0.0,0,87,0,87,0,174,0,0,0,0,0,0,0,0
53,40377,17,2,0,0.0019659996032714844,0.0019659996032714844,0.0,0.0,0.0019659996032714844,0.0019659996032714844,0.0019659996032714844,0.0019659996032714844,0,0,136.0,0,6.0,0,130,0,142,0,272,0,0,0,0,0,0,0,0
47666,443,6,2,0,0.0262148380279541,0.0262148380279541,0.0,0.0,0.0262148380279541,0.0262148380279541,0.0262148380279541,0.0262148380279541,0,0,64.0,0,10.0,0,54,0,74,0,128,0,0,0,0,0,0,0,0
49017,53,17,2,0,4.220008850097656e-05,4.220008850097656e-05,0.0,0.0,4.220008850097656e-05,4.220008850097656e-05,4.220008850097656e-05,4.220008850097656e-05,0,0,82.0,0,0.0,0,82,0,82,0,164,0,0,0,0,0,0,0,0
53,49017,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,126.0,0,6.0,0,120,0,132,0,252,0,0,0,0,0,0,0,0
47674,443,6,13,0,0.04033209880193075,0.04033209880193075,0.057189279392378736,0.057189279392378736,0.0001308917999267578,0.0001308917999267578,0.21764492988586426,0.21764492988586426,0,0,242.15384615384616,0,502.6809427236274,0,66,0,1978,0,3148,0,0,0,0,0,0,0,0
47686,443,6,52,0,5.958578684750726,5.958578684750726,17.07585080137462,17.07585080137462,0.00017118453979492188,0.00017118453979492188,58.949710845947266,58.949710845947266,0,0,140.71153846153845,0,263.97103108386585,0,66,0,1978,0,7317,0,0,0,0,0,0,0,0
38994,443,6,16,0,0.032765467961629234,0.032765467961629234,0.05242002182558551,0.05242002182558551,0.000370025634765625,0.000370025634765625,0.21676397323608398,0.21676397323608398,0,0,246.625,0,453.91572386842915,0,66,0,1973,0,3946,0,0,0,0,0,0,0,0
39006,443,6,15,0,0.031544429915291924,0.031544429915291924,0.050731246335986364,0.050731246335986364,0.0001289844512939453,0.0001289844512939453,0.20143795013427734,0.20143795013427734,0,0,242.2,0,479.22899188870724,0,66,0,1973,0,3633,0,0,0,0,0,0,0,0
443,47674,6,10,0,0.0509638786315918,0.0509638786315918,0.09950522003530808,0.09950522003530808,0.0,0.0,0.32523584365844727,0.32523584365844727,0,0,681.0,0,1075.7676329021988,0,66,0,2866,0,6810,0,0,0,0,0,0,0,0
443,47686,6,61,0,5.064347600936889,5.064347600936889,15.896761457550628,15.896761457550628,0.0,0.0,59.0199761390686,59.0199761390686,0,0,216.13114754098362,0,490.7045612248575,0,66,0,2866,0,13184,0,0,0,0,0,0,0,0
443,38994,6,16,0,0.030952660242716472,0.030952660242716472,0.07993147545325678,0.07993147545325678,0.0,0.0,0.32207393646240234,0.32207393646240234,0,0,482.5625,0,887.5381659927364,0,66,0,2866,0,7721,0,0,0,0,0,0,0,0
443,39006,6,10,0,0.046692450841267906,0.046692450841267906,0.0771035923040358,0.0771035923040358,0.0,0.0,0.22183012962341309,0.22183012962341309,0,0,938.7,0,1048.54051423872,0,66,0,2866,0,9387,0,0,0,0,0,0,0,0
58329,443,17,7,0,0.027340491612752277,0.027340491612752277,0.031035011329968738,0.031035011329968738,0.00039696693420410156,0.00039696693420410156,0.08399796485900879,0.08399796485900879,0,0,963.4285714285714,0,523.7629936043475,0,74,0,1294,0,6744,0,0,0,0,0,0,0,0
443,58329,17,20,0,1.2121453661667674,1.2121453661667674,2.396484842246916,2.396484842246916,0.0,0.0,7.770538806915283,7.770538806915283,0,0,815.2,0,445.63175380576286,0,70,0,1294,0,16304,0,0,0,0,0,0,0,0
60648,53,17,2,0,0.00012302398681640625,0.00012302398681640625,0.0,0.0,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0,0,74.0,0,0.0,0,74,0,74,0,148,0,0,0,0,0,0,0,0
53,60648,17,2,0,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0,0,264.0,0,48.0,0,216,0,312,0,528,0,0,0,0,0,0,0,0
53756,443,6,2,0,0.02881002426147461,0.02881002426147461,0.0,0.0,0.02881002426147461,0.02881002426147461,0.02881002426147461,0.02881002426147461,0,0,64.0,0,10.0,0,54,0,74,0,128,0,0,0,0,0,0,0,0
55760,443,17,12,0,0.0436836372722279,0.0436836372722279,0.03603974151588312,0.03603974151588312,0.0004010200500488281,0.0004010200500488281,0.11146187782287598,0.11146187782287598,0,0,613.8333333333334,0,575.1337284106676,0,83,0,1294,0,7366,0,0,0,0,0,0,0,0
53768,443,6,17,0,10.657246008515358,10.657246008515358,22.176901118456883,22.176901118456883,0.0003628730773925781,0.0003628730773925781,58.817423820495605,58.817423820495605,0,0,197.47058823529412,0,442.6582957338617,0,66,0,1965,0,3357,0,0,0,0,0,0,0,0
443,55760,17,26,0,0.03204188346862793,0.03204188346862793,0.07841928372553798,0.07841928372553798,0.0,0.0,0.3845329284667969,0.3845329284667969,0,0,856.0,0,515.6062152755427,0,70,0,1294,0,22256,0,0,0,0,0,0,0,0
443,53768,6,15,0,12.177927085331508,12.177927085331508,23.330811628781216,23.330811628781216,0.0,0.0,58.88464593887329,58.88464593887329,0,0,461.46666666666664,0,766.4605983929564,0,66,0,2866,0,6922,0,0,0,0,0,0,0,0
41254,443,17,17,0,0.4420494884252548,0.4420494884252548,1.3134203997613332,1.3134203997613332,0.0003581047058105469,0.0003581047058105469,5.4406418800354,5.4406418800354,0,0,406.52941176470586,0,500.10118007401127,0,72,0,1294,0,6911,0,0,0,0,0,0,0,0
53772,443,6,33,0,5.5484824404120445,5.5484824404120445,16.512576643465447,16.512576643465447,0.0001361370086669922,0.0001361370086669922,58.233091831207275,58.233091831207275,0,0,111.66666666666667,0,121.9937074051963,0,66,0,732,0,3685,0,0,0,0,0,0,0,0
443,41254,17,30,0,0.7941025125569311,0.7941025125569311,1.9835141903829732,1.9835141903829732,0.0,0.0,7.717970132827759,7.717970132827759,0,0,772.8666666666667,0,448.1506244804556,0,68,0,1294,0,23186,0,0,0,0,0,0,0,0
